donor_name,Code type,recipient_name,2016,2017,2018,2019,rank
Spain,Reproductive health care and family planning,Algeria,0.014322,0.0,0.0,0.0,43
Spain,Family planning,El Salvador,0.120369,0.0,0.0,0.25348,1
Spain,Family planning,Unspecified,0.0,0.0,0.0,0.230437,2
Spain,Family planning,Niger,0.0,0.0,0.071491,0.036006,3
Spain,Family planning,Burkina Faso,0.0,0.0,0.0,0.010036,4
Spain,Family planning,Peru,0.288865,0.19976100000000002,0.335868,0.0,5
Spain,Family planning,Morocco,0.0,0.177262,0.0,0.0,6
Spain,Family planning,Dominican Republic,0.0,0.00039,0.0,0.0,7
Spain,Family planning,West Bank and Gaza Strip,0.160413,0.0,0.0,0.0,8
Spain,Family planning,Mauritania,0.155022,0.0,0.0,0.0,9
Spain,Family planning,Senegal,0.073921,0.0,0.0,0.0,10
Spain,Family planning,Ecuador,0.067707,0.0,0.0,0.0,11
Spain,Family planning,Guatemala,0.067038,0.0,0.0,0.0,12
Spain,Family planning,Nicaragua,0.049207,0.0,0.0,0.0,13
Saudi Arabia,Reproductive health care,Yemen,0.0,2.105115,0.0,0.0,1
Saudi Arabia,Reproductive health care,Syrian Arab Republic,3.532542,0.0,0.0,0.0,2
Saudi Arabia,Reproductive health care and family planning,Yemen,0.0,2.105115,0.0,0.0,1
Saudi Arabia,Reproductive health care and family planning,Syrian Arab Republic,3.532542,0.0,0.0,0.0,2
Turkey,Reproductive health care,Serbia,0.0,0.0,0.0,0.045741000000000004,1
Turkey,Reproductive health care,North Macedonia,0.0,0.0,0.109901,0.0,2
Turkey,Reproductive health care,West Bank and Gaza Strip,0.0,0.0,0.037875,0.0,3
Turkey,Reproductive health care and family planning,Serbia,0.0,0.0,0.0,0.045741000000000004,1
Turkey,Reproductive health care and family planning,North Macedonia,0.0,0.0,0.109901,0.0,2
Turkey,Reproductive health care and family planning,West Bank and Gaza Strip,0.0,0.0,0.037875,0.0,3
Turkey,Reproductive health care and family planning,Uzbekistan,0.0,0.0,0.00202,0.0,4
Turkey,Family planning,Uzbekistan,0.0,0.0,0.00202,0.0,1
Japan,Reproductive health care,Unspecified,10.205195,9.240877000000001,7.582089999999999,6.736600999999999,1
Japan,Reproductive health care,Tajikistan,1.173628,1.097454,0.073961,2.431229,2
Japan,Reproductive health care,Ghana,4.7612760000000005,0.865672,1.8027099999999998,1.403289,3
Japan,Reproductive health care,Cambodia,0.685102,0.992409,0.9782169999999999,1.075948,4
Japan,Reproductive health care,Guatemala,0.348294,1.9080759999999999,0.085342,1.051399,5
Japan,Reproductive health care,Syrian Arab Republic,0.0,1.8631520000000001,0.864941,1.038341,6
Japan,Reproductive health care,Côte d'Ivoire,0.012208,0.018443,0.43969700000000006,1.007698,7
Japan,Reproductive health care,Nicaragua,0.126456,2.397649,0.30262900000000004,0.904752,8
Japan,Reproductive health care,Democratic Republic of the Congo,0.818209,0.581466,1.025345,0.8948740000000001,9
Japan,Reproductive health care,Madagascar,0.013319,0.0,0.007187,0.830286,10
Japan,Reproductive health care,Bolivia,0.626857,0.7834409999999999,0.717494,0.82235,11
Japan,Reproductive health care,Mongolia,0.43992299999999995,0.027684999999999998,0.165046,0.754398,12
Japan,Reproductive health care,Iraq,2.5841,5.026423,1.259886,0.689751,13
Japan,Reproductive health care,Pakistan,0.020197,0.111396,0.37660099999999996,0.625285,14
Japan,Reproductive health care,Bangladesh,0.49357900000000005,0.457144,2.398642,0.62198,15
Japan,Reproductive health care,Angola,0.093861,0.762772,2.157682,0.598638,16
Japan,Reproductive health care,Viet Nam,0.569646,0.5504830000000001,0.0,0.551366,17
Japan,Reproductive health care,Chad,0.017271,0.02316,0.007206,0.527006,18
Japan,Reproductive health care,Senegal,1.0901880000000002,0.92638,0.178974,0.510775,19
Japan,Reproductive health care,Myanmar,0.18459699999999998,0.203349,1.444836,0.460021,20
Japan,Reproductive health care,Ethiopia,0.0,0.136561,0.0,0.412011,21
Japan,Reproductive health care,Jordan,2.482538,1.272052,0.565776,0.372631,22
Japan,Reproductive health care,South Sudan,1.705506,0.090168,0.27239199999999997,0.366948,23
Japan,Reproductive health care,Zambia,1.342108,0.665398,0.478541,0.320165,24
Japan,Reproductive health care,Yemen,1.55046,0.0,0.0,0.312687,25
Japan,Reproductive health care,Indonesia,0.07678,0.124915,0.165314,0.279281,26
Japan,Reproductive health care,Nepal,0.0,0.141344,0.184203,0.235721,27
Japan,Reproductive health care,West Bank and Gaza Strip,1.168013,0.502637,1.574858,0.229917,28
Japan,Reproductive health care,Afghanistan,0.22331,0.26089599999999996,0.059493000000000004,0.210648,29
Japan,Reproductive health care,Thailand,0.24824799999999997,0.061797,0.200745,0.195523,30
Japan,Reproductive health care,Malawi,0.13966099999999998,0.034416,0.528909,0.170114,31
Japan,Reproductive health care,El Salvador,0.017727,0.0,0.20969100000000002,0.167265,32
Japan,Reproductive health care,Nigeria,1.113853,1.0662800000000001,0.762984,0.162486,33
Japan,Reproductive health care,Burundi,0.306436,0.235189,0.130984,0.115789,34
Japan,Reproductive health care,Armenia,0.0,0.0,0.0,0.093889,35
Japan,Reproductive health care,Mozambique,0.034666,0.120818,0.05552,0.087838,36
Japan,Reproductive health care,Liberia,1.0132590000000001,0.110112,0.01793,0.076014,37
Japan,Reproductive health care,Malaysia,0.099248,0.0,0.0,0.071306,38
Japan,Reproductive health care,"South of Sahara, regional",0.0,0.0,0.0,0.070438,39
Japan,Reproductive health care,Sierra Leone,2.166373,0.315438,0.095448,0.05815,40
Japan,Reproductive health care,Mexico,0.011343,0.0,0.023006,0.051622,41
Japan,Reproductive health care,Brazil,0.104017,0.081239,0.106105,0.041863000000000004,42
Japan,Reproductive health care,Lao People's Democratic Republic,0.535123,1.0300580000000001,0.859305,0.041178,43
Japan,Reproductive health care,Timor-Leste,0.009738,0.029986000000000002,0.0,0.038557999999999995,44
Japan,Reproductive health care,Papua New Guinea,0.0,0.0,0.0,0.032928,45
Japan,Reproductive health care,Niger,0.005947,0.025327,0.0,0.032446,46
Japan,Reproductive health care,Burkina Faso,0.019694,0.011646,0.007244,0.024182,47
Japan,Reproductive health care,Uganda,0.023892999999999998,0.022799,0.005837,0.024135,48
Japan,Reproductive health care,Fiji,0.020112,0.022789,0.0,0.024012,49
Japan,Reproductive health care,Honduras,1.645071,0.6477539999999999,0.8915909999999999,0.022789999999999998,50
Japan,Reproductive health care,Georgia,0.0,0.0,0.0,0.022601999999999997,51
Japan,Reproductive health care,Turkmenistan,0.0,0.0,0.0,0.021055,52
Japan,Reproductive health care,"Far East Asia, regional",0.0,0.0,0.0,0.020734,53
Japan,Reproductive health care,Sao Tome and Principe,0.030847,0.017607,0.022997,0.020265,54
Japan,Reproductive health care,Sudan,0.608332,0.491505,0.401052,0.019700000000000002,55
Japan,Reproductive health care,Paraguay,0.093253,0.0,0.051070000000000004,0.019475,56
Japan,Reproductive health care,Equatorial Guinea,0.0,0.0,0.0,0.019475,57
Japan,Reproductive health care,Kazakhstan,0.0,0.0,0.0,0.018842,58
Japan,Reproductive health care,Lesotho,0.0,0.025318,0.0,0.018099,59
Japan,Reproductive health care,Guinea-Bissau,0.0,0.012835,0.0,0.017393,60
Japan,Reproductive health care,Tanzania,0.0,0.0,0.024270999999999997,0.016472999999999998,61
Japan,Reproductive health care,Solomon Islands,0.0,0.0,0.0,0.015346,62
Japan,Reproductive health care,Kyrgyzstan,0.0,0.048867,3.726649,0.014933,63
Japan,Reproductive health care,Uzbekistan,0.027892,0.003166,0.0,0.014557,64
Japan,Reproductive health care,Samoa,0.0,0.009792,0.0,0.014371,65
Japan,Reproductive health care,Comoros,0.012816,0.150822,0.0,0.01364,66
Japan,Reproductive health care,Benin,0.097443,0.010534,0.023082,0.013001,67
Japan,Reproductive health care,Azerbaijan,0.02908,0.013101,0.0,0.012084,68
Japan,Reproductive health care,Zimbabwe,0.034942,0.007435,0.005742,0.011966000000000001,69
Japan,Reproductive health care,Nauru,0.0,0.0,0.0,0.010957,70
Japan,Reproductive health care,Dominican Republic,0.439771,0.559765,0.055748,0.010112,71
Japan,Reproductive health care,Peru,0.0,0.0,0.033302,0.009738,72
Japan,Reproductive health care,Colombia,0.0,0.0,0.030193,0.009738,73
Japan,Reproductive health care,Guinea,1.0513099999999997,0.005543,0.015467999999999999,0.008877,74
Japan,Reproductive health care,Togo,0.005947,0.0,0.0,0.008877,75
Japan,Reproductive health care,Sri Lanka,0.077312,0.0,0.0,0.008856,76
Japan,Reproductive health care,Egypt,0.356606,0.0,0.0,0.008675,77
Japan,Reproductive health care,Niue,0.0,0.012511,0.0,0.008622,78
Japan,Reproductive health care,Bhutan,0.0,0.005048,0.0,0.008567,79
Japan,Reproductive health care,Micronesia,0.0,0.0,0.0,0.007673,80
Japan,Reproductive health care,Mauritius,0.0,0.0,0.0,0.007073,81
Japan,Reproductive health care,Namibia,0.0,0.003679,0.0,0.006067,82
Japan,Reproductive health care,Kenya,0.022667,0.064135,0.452133,0.005993,83
Japan,Reproductive health care,Botswana,0.0,0.006322,0.008936,0.005955,84
Japan,Reproductive health care,"Central Asia, regional",0.022202,0.0,0.0,0.000899,85
Japan,Reproductive health care,"Africa, regional",0.025926,0.09551799999999999,1.178304,0.0,86
Japan,Reproductive health care,Rwanda,0.0,0.0,0.23901,0.0,87
Japan,Reproductive health care,Turkey,0.0,0.628303,0.209981,0.0,88
Japan,Reproductive health care,Jamaica,0.0,0.07066,0.085098,0.0,89
Japan,Reproductive health care,Panama,0.0,0.0,0.026277000000000002,0.0,90
Japan,Reproductive health care,India,0.190155,0.203701,0.017312,0.0,91
Japan,Reproductive health care,Ecuador,0.0,0.0,0.01599,0.0,92
Japan,Reproductive health care,Cabo Verde,0.0,0.0,0.009021999999999999,0.0,93
Japan,Reproductive health care,Gabon,0.0,0.096423,0.007919,0.0,94
Japan,Reproductive health care,Mauritania,0.012521000000000001,0.0,0.006893,0.0,95
Japan,Reproductive health care,Cameroon,0.020473,0.04456,0.006246,0.0,96
Japan,Reproductive health care,Tunisia,0.0,0.0,0.005105,0.0,97
Japan,Reproductive health care,South Africa,0.051073,0.00655,0.003337,0.0,98
Japan,Reproductive health care,"Middle East, regional",0.0,1.205918,0.0,0.0,99
Japan,Reproductive health care,Somalia,1.860552,1.159987,0.0,0.0,100
Japan,Reproductive health care,Maldives,0.0,0.024395,0.0,0.0,101
Japan,Reproductive health care,Kiribati,0.0,0.015288,0.0,0.0,102
Japan,Reproductive health care,Haiti,0.026316,0.015079,0.0,0.0,103
Japan,Reproductive health care,Morocco,0.07447100000000001,0.013405,0.0,0.0,104
Japan,Reproductive health care,Guyana,0.015476,0.012188,0.0,0.0,105
Japan,Reproductive health care,Moldova,0.0,0.008965,0.0,0.0,106
Japan,Reproductive health care,Eswatini,0.0,0.004155,0.0,0.0,107
Japan,Reproductive health care,Philippines,0.546363,0.00386,0.0,0.0,108
Japan,Reproductive health care,Djibouti,0.019485,0.0,0.0,0.0,109
Japan,Reproductive health care,Uruguay,0.018383,0.0,0.0,0.0,110
Japan,Reproductive health care,Marshall Islands,0.016996,0.0,0.0,0.0,111
Japan,Reproductive health care,Mali,0.01217,0.0,0.0,0.0,112
Japan,Reproductive health care,Seychelles,0.011581,0.0,0.0,0.0,113
Japan,Reproductive health care,North Macedonia,0.011419,0.0,0.0,0.0,114
Japan,Reproductive health care,Ukraine,0.009947,0.0,0.0,0.0,115
Japan,Reproductive health care,Gambia,0.005672,0.0,0.0,0.0,116
Japan,Reproductive health care and family planning,Unspecified,10.205195,9.240877000000001,7.582089999999999,6.736600999999999,1
Japan,Reproductive health care and family planning,Tajikistan,1.173628,2.998894,0.073961,2.431229,2
Japan,Reproductive health care and family planning,Ghana,4.7612760000000005,0.865672,1.8027099999999998,1.403289,3
Japan,Reproductive health care and family planning,Cambodia,0.685102,0.992409,0.9782169999999999,1.075948,4
Japan,Reproductive health care and family planning,Guatemala,0.348294,1.9080759999999999,0.085342,1.051399,5
Japan,Reproductive health care and family planning,Syrian Arab Republic,0.0,1.8631520000000001,0.864941,1.038341,6
Japan,Reproductive health care and family planning,Côte d'Ivoire,0.012208,0.018443,0.43969700000000006,1.007698,7
Japan,Reproductive health care and family planning,Nicaragua,0.126456,2.397649,0.30262900000000004,0.904752,8
Japan,Reproductive health care and family planning,Democratic Republic of the Congo,0.818209,0.581466,1.025345,0.8948740000000001,9
Japan,Reproductive health care and family planning,Madagascar,0.013319,0.0,0.007187,0.830286,10
Japan,Reproductive health care and family planning,Bolivia,0.626857,0.7834409999999999,0.717494,0.82235,11
Japan,Reproductive health care and family planning,Mongolia,0.43992299999999995,0.027684999999999998,0.165046,0.754398,12
Japan,Reproductive health care and family planning,Iraq,2.5841,5.026423,1.259886,0.689751,13
Japan,Reproductive health care and family planning,Pakistan,0.020197,0.111396,0.37660099999999996,0.625285,14
Japan,Reproductive health care and family planning,Bangladesh,0.49357900000000005,0.457144,2.398642,0.62198,15
Japan,Reproductive health care and family planning,Angola,0.093861,0.762772,2.157682,0.598638,16
Japan,Reproductive health care and family planning,Viet Nam,0.569646,0.5504830000000001,0.0,0.551366,17
Japan,Reproductive health care and family planning,Chad,0.017271,0.02316,0.007206,0.527006,18
Japan,Reproductive health care and family planning,Senegal,1.0901880000000002,0.92638,0.178974,0.510775,19
Japan,Reproductive health care and family planning,Myanmar,0.18459699999999998,0.203349,1.444836,0.460021,20
Japan,Reproductive health care and family planning,Ethiopia,0.0,0.136561,0.0,0.412011,21
Japan,Reproductive health care and family planning,Jordan,2.482538,1.272052,0.565776,0.372631,22
Japan,Reproductive health care and family planning,South Sudan,1.705506,0.090168,0.27239199999999997,0.366948,23
Japan,Reproductive health care and family planning,Zambia,1.342108,0.665398,0.478541,0.320165,24
Japan,Reproductive health care and family planning,Yemen,1.55046,0.0,0.0,0.312687,25
Japan,Reproductive health care and family planning,Indonesia,0.07678,0.124915,0.165314,0.279281,26
Japan,Reproductive health care and family planning,Nepal,0.0,0.141344,0.184203,0.235721,27
Japan,Reproductive health care and family planning,West Bank and Gaza Strip,1.168013,0.502637,1.574858,0.229917,28
Japan,Reproductive health care and family planning,Afghanistan,0.22331,0.26089599999999996,0.059493000000000004,0.210648,29
Japan,Reproductive health care and family planning,Thailand,0.24824799999999997,0.061797,0.200745,0.195523,30
Japan,Reproductive health care and family planning,Malawi,0.13966099999999998,0.034416,0.528909,0.170114,31
Japan,Reproductive health care and family planning,El Salvador,0.017727,0.0,0.20969100000000002,0.167265,32
Japan,Reproductive health care and family planning,Nigeria,1.113853,1.0662800000000001,0.762984,0.162486,33
Japan,Reproductive health care and family planning,Burundi,0.306436,0.235189,0.130984,0.115789,34
Japan,Reproductive health care and family planning,Armenia,0.0,0.0,0.0,0.093889,35
Japan,Reproductive health care and family planning,Mozambique,0.034666,0.120818,0.05552,0.087838,36
Japan,Reproductive health care and family planning,Liberia,1.0132590000000001,0.110112,0.01793,0.076014,37
Japan,Reproductive health care and family planning,Malaysia,0.099248,0.0,0.0,0.071306,38
Japan,Reproductive health care and family planning,"South of Sahara, regional",0.0,0.0,0.0,0.070438,39
Japan,Reproductive health care and family planning,Sierra Leone,2.166373,0.315438,0.095448,0.05815,40
Japan,Reproductive health care and family planning,Mexico,0.011343,0.0,0.023006,0.051622,41
Japan,Reproductive health care and family planning,Brazil,0.104017,0.081239,0.106105,0.041863000000000004,42
Japan,Reproductive health care and family planning,Lao People's Democratic Republic,0.535123,1.0300580000000001,0.859305,0.041178,43
Japan,Reproductive health care and family planning,Timor-Leste,0.009738,0.029986000000000002,0.0,0.038557999999999995,44
Japan,Reproductive health care and family planning,Papua New Guinea,0.0,0.0,0.0,0.032928,45
Japan,Reproductive health care and family planning,Niger,0.005947,0.025327,0.0,0.032446,46
Japan,Reproductive health care and family planning,Burkina Faso,0.019694,0.011646,0.007244,0.024182,47
Japan,Reproductive health care and family planning,Uganda,0.023892999999999998,0.022799,0.005837,0.024135,48
Japan,Reproductive health care and family planning,Fiji,0.020112,0.022789,0.0,0.024012,49
Japan,Reproductive health care and family planning,Honduras,1.645071,0.9328429999999999,0.8915909999999999,0.022789999999999998,50
Japan,Reproductive health care and family planning,Georgia,0.0,0.0,0.0,0.022601999999999997,51
Japan,Reproductive health care and family planning,Turkmenistan,0.0,0.0,0.0,0.021055,52
Japan,Reproductive health care and family planning,"Far East Asia, regional",0.0,0.0,0.0,0.020734,53
Japan,Reproductive health care and family planning,Sao Tome and Principe,0.030847,0.017607,0.022997,0.020265,54
Japan,Reproductive health care and family planning,Sudan,0.608332,0.491505,0.401052,0.019700000000000002,55
Japan,Reproductive health care and family planning,Paraguay,0.093253,0.0,0.051070000000000004,0.019475,56
Japan,Reproductive health care and family planning,Equatorial Guinea,0.0,0.0,0.0,0.019475,57
Japan,Reproductive health care and family planning,Kazakhstan,0.0,0.0,0.0,0.018842,58
Japan,Reproductive health care and family planning,Lesotho,0.0,0.025318,0.0,0.018099,59
Japan,Reproductive health care and family planning,Guinea-Bissau,0.0,0.012835,0.0,0.017393,60
Japan,Reproductive health care and family planning,Tanzania,0.0,0.0,0.024270999999999997,0.016472999999999998,61
Japan,Reproductive health care and family planning,Solomon Islands,0.0,0.0,0.0,0.015346,62
Japan,Reproductive health care and family planning,Kyrgyzstan,0.0,0.048867,3.726649,0.014933,63
Japan,Reproductive health care and family planning,Uzbekistan,0.027892,0.003166,0.0,0.014557,64
Japan,Reproductive health care and family planning,Samoa,0.0,0.009792,0.0,0.014371,65
Japan,Reproductive health care and family planning,Comoros,0.012816,0.150822,0.0,0.01364,66
Japan,Reproductive health care and family planning,Benin,0.097443,0.010534,0.023082,0.013001,67
Japan,Reproductive health care and family planning,Azerbaijan,0.02908,0.013101,0.0,0.012084,68
Japan,Reproductive health care and family planning,Zimbabwe,0.034942,0.007435,0.005742,0.011966000000000001,69
Japan,Reproductive health care and family planning,Nauru,0.0,0.0,0.0,0.010957,70
Japan,Reproductive health care and family planning,Dominican Republic,0.439771,0.559765,0.055748,0.010112,71
Japan,Reproductive health care and family planning,Peru,0.0,0.0,0.033302,0.009738,72
Japan,Reproductive health care and family planning,Colombia,0.0,0.0,0.030193,0.009738,73
Japan,Reproductive health care and family planning,Guinea,1.0513099999999997,0.005543,0.015467999999999999,0.008877,74
Japan,Reproductive health care and family planning,Togo,0.005947,0.0,0.0,0.008877,75
Japan,Reproductive health care and family planning,Sri Lanka,0.077312,0.0,0.0,0.008856,76
Japan,Reproductive health care and family planning,Egypt,0.356606,0.0,0.0,0.008675,77
Japan,Reproductive health care and family planning,Niue,0.0,0.012511,0.0,0.008622,78
Japan,Reproductive health care and family planning,Bhutan,0.0,0.005048,0.0,0.008567,79
Japan,Reproductive health care and family planning,Micronesia,0.0,0.0,0.0,0.007673,80
Japan,Reproductive health care and family planning,Mauritius,0.0,0.0,0.0,0.007073,81
Japan,Reproductive health care and family planning,Namibia,0.0,0.003679,0.0,0.006067,82
Japan,Reproductive health care and family planning,Kenya,0.022667,0.064135,0.452133,0.005993,83
Japan,Reproductive health care and family planning,Botswana,0.0,0.006322,0.008936,0.005955,84
Japan,Reproductive health care and family planning,"Central Asia, regional",0.022202,0.0,0.0,0.000899,85
Japan,Reproductive health care and family planning,"Africa, regional",0.025926,0.09551799999999999,1.178304,0.0,86
Japan,Reproductive health care and family planning,Rwanda,0.0,0.0,0.23901,0.0,87
Japan,Reproductive health care and family planning,Turkey,0.0,0.628303,0.209981,0.0,88
Japan,Reproductive health care and family planning,Jamaica,0.0,0.07066,0.085098,0.0,89
Japan,Reproductive health care and family planning,Panama,0.0,0.0,0.026277000000000002,0.0,90
Japan,Reproductive health care and family planning,India,0.190155,0.203701,0.017312,0.0,91
Japan,Reproductive health care and family planning,Ecuador,0.0,0.0,0.01599,0.0,92
Japan,Reproductive health care and family planning,Cabo Verde,0.0,0.0,0.009021999999999999,0.0,93
Japan,Reproductive health care and family planning,Gabon,0.0,0.096423,0.007919,0.0,94
Japan,Reproductive health care and family planning,Mauritania,0.012521000000000001,0.0,0.006893,0.0,95
Japan,Reproductive health care and family planning,Cameroon,0.020473,0.04456,0.006246,0.0,96
Japan,Reproductive health care and family planning,Tunisia,0.0,0.0,0.005105,0.0,97
Japan,Reproductive health care and family planning,South Africa,0.051073,0.00655,0.003337,0.0,98
Japan,Reproductive health care and family planning,"Middle East, regional",0.0,1.205918,0.0,0.0,99
Japan,Reproductive health care and family planning,Somalia,1.860552,1.159987,0.0,0.0,100
Japan,Reproductive health care and family planning,Maldives,0.0,0.024395,0.0,0.0,101
Japan,Reproductive health care and family planning,Kiribati,0.0,0.015288,0.0,0.0,102
Japan,Reproductive health care and family planning,Haiti,0.026316,0.015079,0.0,0.0,103
Japan,Reproductive health care and family planning,Morocco,0.07447100000000001,0.013405,0.0,0.0,104
Japan,Reproductive health care and family planning,Guyana,0.015476,0.012188,0.0,0.0,105
Japan,Reproductive health care and family planning,Moldova,0.0,0.008965,0.0,0.0,106
Japan,Reproductive health care and family planning,Eswatini,0.0,0.004155,0.0,0.0,107
Japan,Reproductive health care and family planning,Philippines,0.546363,0.00386,0.0,0.0,108
Japan,Reproductive health care and family planning,Djibouti,0.019485,0.0,0.0,0.0,109
Japan,Reproductive health care and family planning,Uruguay,0.018383,0.0,0.0,0.0,110
Japan,Reproductive health care and family planning,Marshall Islands,0.016996,0.0,0.0,0.0,111
Japan,Reproductive health care and family planning,Mali,0.01217,0.0,0.0,0.0,112
Japan,Reproductive health care and family planning,Seychelles,0.011581,0.0,0.0,0.0,113
Japan,Reproductive health care and family planning,North Macedonia,0.011419,0.0,0.0,0.0,114
Japan,Reproductive health care and family planning,Ukraine,0.009947,0.0,0.0,0.0,115
Japan,Reproductive health care and family planning,Gambia,0.005672,0.0,0.0,0.0,116
Japan,Family planning,Tajikistan,0.0,1.90144,0.0,0.0,1
Japan,Family planning,Honduras,0.0,0.285089,0.0,0.0,2
Korea,Reproductive health care,Nigeria,0.0,0.0,0.338684,2.366975,1
Korea,Reproductive health care,Solomon Islands,0.035926,0.983707,1.444827,1.41651,2
Korea,Reproductive health care,Timor-Leste,0.382266,0.560428,1.217132,1.066789,3
Korea,Reproductive health care,Senegal,0.543009,0.572516,0.90442,0.692256,4
Korea,Reproductive health care,Ethiopia,0.00186,1.368581,0.434074,0.646585,5
Korea,Reproductive health care,Syrian Arab Republic,0.0,0.422994,1.046604,0.455172,6
Korea,Reproductive health care,Malawi,0.305292,3.057613,1.979773,0.342822,7
Korea,Reproductive health care,Tanzania,3.414376,4.91015,2.314863,0.0,8
Korea,Reproductive health care,Uganda,0.523625,2.705216,2.13617,0.0,9
Korea,Reproductive health care,Guatemala,1.55422,0.729886,0.582008,0.0,10
Korea,Reproductive health care,Mozambique,0.104929,1.591759,0.340514,0.0,11
Korea,Reproductive health care,Philippines,0.10631,0.152605,0.135983,0.0,12
Korea,Reproductive health care,Unspecified,0.996828,0.0,0.075764,0.0,13
Korea,Reproductive health care,Democratic Republic of the Congo,1.321343,0.809575,0.0,0.0,14
Korea,Reproductive health care,Bangladesh,0.635535,0.34163,0.0,0.0,15
Korea,Reproductive health care,Niger,0.346001,0.339964,0.0,0.0,16
Korea,Reproductive health care,Mali,0.346021,0.339756,0.0,0.0,17
Korea,Reproductive health care,Ghana,0.925175,0.230444,0.0,0.0,18
Korea,Reproductive health care,Bolivia,0.0,0.133925,0.0,0.0,19
Korea,Reproductive health care,Myanmar,0.087441,0.085539,0.0,0.0,20
Korea,Reproductive health care,Morocco,0.0,0.028734,0.0,0.0,21
Korea,Reproductive health care,Afghanistan,0.113214,0.0,0.0,0.0,22
Korea,Reproductive health care,Iraq,0.100818,0.0,0.0,0.0,23
Korea,Reproductive health care and family planning,Ethiopia,0.00186,1.397315,0.434074,2.800159,1
Korea,Reproductive health care and family planning,Nigeria,0.0,0.0,0.338684,2.366975,2
Korea,Reproductive health care and family planning,Solomon Islands,0.035926,0.983707,1.444827,1.41651,3
Korea,Reproductive health care and family planning,Timor-Leste,0.382266,0.560428,1.217132,1.066789,4
Korea,Reproductive health care and family planning,Senegal,0.543009,0.572516,0.90442,0.692256,5
Korea,Reproductive health care and family planning,Syrian Arab Republic,0.0,0.422994,1.046604,0.455172,6
Korea,Reproductive health care and family planning,Bangladesh,0.635535,0.34163,0.549616,0.395012,7
Korea,Reproductive health care and family planning,Malawi,0.305292,3.057613,1.979773,0.342822,8
Korea,Reproductive health care and family planning,Dominican Republic,0.0,0.0,0.737757,0.164266,9
Korea,Reproductive health care and family planning,Tanzania,3.414376,4.91015,2.314863,0.0,10
Korea,Reproductive health care and family planning,Uganda,0.523625,2.705216,2.13617,0.0,11
Korea,Reproductive health care and family planning,Guatemala,1.55422,0.729886,0.582008,0.0,12
Korea,Reproductive health care and family planning,Mozambique,0.104929,1.591759,0.340514,0.0,13
Korea,Reproductive health care and family planning,Philippines,0.10631,0.152605,0.135983,0.0,14
Korea,Reproductive health care and family planning,Unspecified,0.996828,0.0,0.075764,0.0,15
Korea,Reproductive health care and family planning,Democratic Republic of the Congo,1.321343,0.809575,0.0,0.0,16
Korea,Reproductive health care and family planning,Niger,0.346001,0.339964,0.0,0.0,17
Korea,Reproductive health care and family planning,Mali,0.346021,0.339756,0.0,0.0,18
Korea,Reproductive health care and family planning,Ghana,0.925175,0.230444,0.0,0.0,19
Korea,Reproductive health care and family planning,Bolivia,0.0,0.133925,0.0,0.0,20
Korea,Reproductive health care and family planning,Myanmar,0.087441,0.085539,0.0,0.0,21
Korea,Reproductive health care and family planning,Morocco,0.0,0.028734,0.0,0.0,22
Korea,Reproductive health care and family planning,Afghanistan,0.113214,0.0,0.0,0.0,23
Korea,Reproductive health care and family planning,Iraq,0.100818,0.0,0.0,0.0,24
Korea,Family planning,Ethiopia,0.0,0.028734,0.0,2.153574,1
Korea,Family planning,Bangladesh,0.0,0.0,0.549616,0.395012,2
Korea,Family planning,Dominican Republic,0.0,0.0,0.737757,0.164266,3
France,Reproductive health care,Benin,1.544907,0.936532,4.671406,4.221058,1
France,Reproductive health care,"South of Sahara, regional",0.0,0.0,3.805606,3.5447629999999997,2
France,Reproductive health care,Guinea,0.0,0.0,1.057527,1.756449,3
France,Reproductive health care,Niger,0.0,0.0,0.955697,1.406936,4
France,Reproductive health care,Mali,0.0,0.0,0.735106,1.382116,5
France,Reproductive health care,Chad,0.0,0.0,0.882494,1.307626,6
France,Reproductive health care,Senegal,0.0,0.938452,1.303626,1.043352,7
France,Reproductive health care,Côte d'Ivoire,0.0,0.0,1.054567,0.820984,8
France,Reproductive health care,Togo,0.0,0.0,0.8310850000000001,0.66821,9
France,Reproductive health care,Haiti,3.603982,4.182891,1.893344,0.525788,10
France,Reproductive health care,Mauritania,0.617482,0.0,0.192153,0.219216,11
France,Reproductive health care,Burkina Faso,0.0,0.0,0.134841,0.0,12
France,Reproductive health care,Unspecified,0.0,11.957093,0.0,0.0,13
France,Reproductive health care,Afghanistan,1.32146,0.119511,0.0,0.0,14
France,Reproductive health care,Madagascar,1.668644,0.041297,0.0,0.0,15
France,Reproductive health care and family planning,Benin,1.544907,1.498451,4.671406,4.221058,1
France,Reproductive health care and family planning,Chad,0.872164,0.565531,1.9063340000000002,3.783624,2
France,Reproductive health care and family planning,Niger,0.003604,0.00239,0.960058,3.748447,3
France,Reproductive health care and family planning,"South of Sahara, regional",0.473323,2.8608010000000004,5.768123,3.5447629999999997,4
France,Reproductive health care and family planning,Senegal,0.967069,2.792728,2.8850059999999997,2.679062,5
France,Reproductive health care and family planning,Guinea,0.0,0.0,1.057527,1.756449,6
France,Reproductive health care and family planning,Unspecified,1.030739,12.788891,1.479175,1.460523,7
France,Reproductive health care and family planning,Mali,0.0,0.0,0.735106,1.382116,8
France,Reproductive health care and family planning,Côte d'Ivoire,0.0,0.0,1.071942,0.844352,9
